policy_id,product_type,region,client_age,risk_score,start_date,end_date,duration_months,premium
P004116,Home,South,55,61.92,2021-02-23,2022-02-18,12,1392.79
P004117,Home,North,21,48.37,2019-10-09,2020-10-03,12,1723.86
P004118,Health,West,36,41.98,2021-05-08,2022-05-03,12,2197.48
P004119,Health,South,38,56.97,2020-02-13,2020-08-11,6,1377.94
P004120,Life,South,43,48.75,2022-08-09,2023-08-04,12,692.24
P004121,Life,Central,25,75.29,2021-12-12,2022-06-10,6,311.82
P004122,Home,East,41,68.49,2020-05-25,2021-05-20,12,1739.04
P004123,Home,East,40,64.39,2022-07-15,2023-07-10,12,1690.93
P004124,Life,Central,29,61.37,2022-01-18,2023-01-13,12,686.39
P004125,Auto,West,43,30.65,2019-02-09,2020-02-04,12,754.48
P004126,Health,North,36,59.94,2021-02-22,2022-02-17,12,3203.14
P004127,Home,North,52,55.64,2022-12-31,2023-12-26,12,1709.38
P004128,Home,West,31,59.1,2021-01-05,2021-12-31,12,1823.2
P004129,Life,Central,46,57.39,2021-09-09,2022-03-08,6,341.82
P004130,Health,South,32,56.79,2022-01-20,2022-07-19,6,1162.68
P004131,Auto,East,36,90.51,2021-09-19,2022-03-18,6,588.53
P004132,Life,South,49,48.86,2020-12-05,2021-06-03,6,261.08
P004133,Home,East,48,64.05,2022-03-04,2023-02-27,12,1815.96
P004134,Auto,South,38,42.94,2021-10-25,2022-10-20,12,918.19
P004135,Life,Central,40,61.86,2020-10-20,2021-10-15,12,698.95
P004136,Home,Central,23,64.09,2021-03-06,2021-09-02,6,844.49
P004137,Home,West,66,55.47,2020-07-07,2021-07-02,12,1920.03
P004138,Auto,South,55,75.04,2020-01-04,2020-12-29,12,1193.46
P004139,Home,South,54,36.74,2019-02-23,2020-02-18,12,1378.35
P004140,Home,West,21,42.69,2020-10-15,2021-10-10,12,1368.68
P004141,Home,West,36,53.19,2022-05-07,2023-05-02,12,1547.93
P004142,Auto,Central,39,63.21,2020-03-24,2020-09-20,6,647.42
P004143,Health,Central,18,52.69,2019-03-02,2019-08-29,6,1479.07
P004144,Home,South,58,69.29,2020-07-29,2021-07-24,12,1802.97
P004145,Life,Central,66,40.07,2019-04-30,2020-04-24,12,594.52
P004146,Home,Central,75,32.89,2021-08-24,2022-08-19,12,1235.4
P004147,Auto,South,29,54.62,2021-12-20,2022-06-18,6,528.11
P004148,Home,West,46,48.84,2021-01-02,2021-12-28,12,1509.33
P004149,Home,South,64,58.14,2022-04-11,2023-04-06,12,1533.24
P004150,Home,North,41,49.59,2020-04-21,2021-04-16,12,1446.93
P004151,Home,South,36,44.9,2019-11-23,2020-05-21,6,663.22
P004152,Home,North,18,48.88,2019-07-25,2020-01-21,6,806.61
P004153,Auto,South,61,50.43,2020-05-22,2021-05-17,12,995.59
P004154,Home,North,44,45.43,2022-09-07,2023-09-02,12,1233.76
P004155,Auto,North,34,46.95,2020-05-08,2020-11-04,6,446.85
P004156,Auto,South,49,43.95,2020-06-29,2020-12-26,6,315.35
P004157,Health,Central,47,62.85,2021-12-28,2022-12-23,12,2742.81
P004158,Home,East,47,52.91,2019-04-25,2020-04-19,12,1558.22
P004159,Home,Central,41,83.85,2020-03-25,2021-03-20,12,2080.58
P004160,Home,North,69,52.41,2022-03-25,2023-03-20,12,1848.99
P004161,Health,South,42,41.74,2021-03-06,2022-03-01,12,2381.68
P004162,Home,South,69,90.06,2020-12-27,2021-06-25,6,1169.45
P004163,Life,South,53,56.2,2019-12-22,2020-12-16,12,561.15
P004164,Auto,South,50,64.85,2019-12-27,2020-12-21,12,1135.24
P004165,Health,East,43,58.88,2020-04-29,2021-04-24,12,2631.77
P004166,Life,West,59,59.35,2022-04-28,2023-04-23,12,640.48
P004167,Life,North,46,58.03,2020-10-13,2021-04-11,6,315.21
P004168,Auto,East,31,33.47,2022-11-29,2023-05-28,6,328.35
P004169,Auto,Central,30,55.51,2021-01-04,2021-12-30,12,930.1
P004170,Auto,West,51,30.13,2022-04-26,2022-10-23,6,414.06
P004171,Auto,West,31,47.38,2019-02-27,2019-08-26,6,477.36
P004172,Life,South,44,39.12,2022-12-11,2023-12-06,12,515.88
P004173,Auto,East,60,55.36,2022-12-05,2023-11-30,12,1063.74
P004174,Auto,Central,49,55.01,2020-12-21,2021-12-16,12,1183.88
P004175,Auto,South,34,57.22,2022-03-08,2023-03-03,12,1087.1
P004176,Auto,South,66,54.31,2022-02-28,2023-02-23,12,1108.55
P004177,Auto,North,53,40.9,2019-10-19,2020-10-13,12,815.38
P004178,Life,West,60,46.08,2022-02-27,2023-02-22,12,558.75
P004179,Home,Central,18,63.81,2020-01-21,2021-01-15,12,1810.48
P004180,Auto,West,49,66.02,2021-10-05,2022-09-30,12,1417.89
P004181,Home,East,57,32.8,2022-01-15,2023-01-10,12,1360.6
P004182,Home,North,70,27.04,2020-09-24,2021-09-19,12,1150.06
P004183,Auto,South,23,39.1,2019-12-26,2020-12-20,12,882.36
P004184,Home,North,63,65.68,2021-10-01,2022-09-26,12,2031.94
P004185,Life,South,69,68.22,2019-03-19,2019-09-15,6,411.09
P004186,Life,North,18,36.13,2019-07-04,2020-06-28,12,401.48
P004187,Life,South,52,54.61,2019-04-26,2019-10-23,6,295.03
P004188,Auto,West,54,77.52,2020-04-21,2021-04-16,12,1375.22
P004189,Health,West,40,56.23,2022-05-17,2023-05-12,12,2206.76
P004190,Life,West,37,71.32,2020-03-24,2021-03-19,12,714.45
P004191,Health,West,55,64.98,2019-02-10,2020-02-05,12,2743.0
P004192,Auto,North,35,36.35,2021-12-14,2022-12-09,12,814.78
P004193,Health,South,41,47.15,2021-09-05,2022-08-31,12,2345.1
P004194,Life,West,57,50.52,2019-01-02,2019-12-28,12,610.72
P004195,Life,North,71,51.56,2020-11-10,2021-11-05,12,689.25
P004196,Auto,South,53,63.74,2022-06-11,2022-12-08,6,566.99
P004197,Life,North,47,56.13,2020-02-17,2020-08-15,6,322.58
P004198,Health,West,37,5.96,2019-09-25,2020-03-23,6,509.88
P004199,Home,East,29,30.31,2020-11-28,2021-11-23,12,1262.93
P004200,Home,North,61,17.19,2019-12-30,2020-12-24,12,848.35
P004201,Health,West,42,52.63,2020-10-24,2021-10-19,12,2298.57
P004202,Home,Central,62,53.61,2019-05-02,2019-10-29,6,799.16
P004203,Home,South,40,54.25,2019-02-14,2019-08-13,6,727.8
P004204,Home,West,35,35.62,2019-10-30,2020-10-24,12,1175.88
P004205,Health,Central,51,60.11,2022-04-16,2022-10-13,6,1437.88
P004206,Auto,North,43,60.74,2022-12-14,2023-12-09,12,1092.02
P004207,Home,North,26,31.17,2019-10-18,2020-10-12,12,1429.45
P004208,Home,Central,72,28.01,2019-08-16,2020-08-10,12,1095.92
P004209,Life,Central,35,50.0,2021-12-13,2022-06-11,6,331.81
P004210,Home,South,58,76.88,2021-01-17,2021-07-16,6,799.32
P004211,Health,North,57,75.5,2019-05-29,2019-11-25,6,1492.0
P004212,Health,Central,26,58.45,2021-02-04,2022-01-30,12,2454.22
P004213,Auto,East,29,39.05,2022-12-13,2023-12-08,12,785.7
P004214,Home,East,40,63.3,2022-09-18,2023-03-17,6,905.84
P004215,Auto,Central,32,43.21,2021-03-21,2022-03-16,12,1013.64
P004216,Auto,South,70,38.49,2022-04-15,2023-04-10,12,891.58
P004217,Home,North,41,17.84,2019-07-26,2020-01-22,6,450.12
P004218,Health,East,58,51.54,2020-11-20,2021-11-15,12,2385.57
P004219,Life,Central,52,40.55,2020-09-10,2021-09-05,12,615.83
P004220,Auto,Central,48,51.45,2020-10-22,2021-04-20,6,614.06
P004221,Auto,West,45,15.51,2019-10-07,2020-10-01,12,594.04
P004222,Home,Central,63,52.55,2019-11-19,2020-11-13,12,1691.12
P004223,Home,South,32,13.53,2021-06-13,2022-06-08,12,872.5
P004224,Auto,East,70,66.32,2022-08-02,2023-07-28,12,1286.19
P004225,Life,West,25,57.83,2021-09-24,2022-09-19,12,604.1
P004226,Health,East,56,45.82,2022-08-22,2023-08-17,12,2258.69
P004227,Home,East,23,58.44,2020-10-11,2021-10-06,12,1717.25
P004228,Life,South,40,35.33,2019-12-23,2020-12-17,12,577.42
P004229,Auto,Central,46,51.09,2022-12-19,2023-12-14,12,930.2
P004230,Life,South,37,61.92,2022-02-24,2022-08-23,6,284.57
P004231,Home,Central,42,3.59,2022-11-21,2023-11-16,12,631.5
P004232,Auto,West,24,43.29,2022-06-10,2023-06-05,12,1012.36
P004233,Health,South,30,49.66,2020-12-31,2021-12-26,12,2095.44
P004234,Home,South,52,47.06,2020-04-02,2021-03-28,12,1276.77
P004235,Life,North,45,71.86,2022-09-25,2023-03-24,6,400.63
P004236,Auto,South,34,33.14,2022-04-21,2023-04-16,12,788.43
P004237,Auto,North,64,40.68,2019-12-26,2020-06-23,6,470.48
P004238,Auto,Central,26,21.26,2021-02-13,2022-02-08,12,574.62
P004239,Home,Central,39,72.65,2020-09-20,2021-09-15,12,1845.7
P004240,Home,Central,37,46.31,2022-11-11,2023-11-06,12,1604.92
P004241,Auto,North,54,43.42,2020-08-26,2021-08-21,12,811.17
P004242,Home,Central,45,49.21,2019-09-18,2020-09-12,12,1705.22
P004243,Home,East,43,59.54,2019-12-30,2020-12-24,12,1493.28
P004244,Life,South,18,55.21,2019-01-04,2019-12-30,12,720.48
P004245,Home,North,57,89.72,2022-12-08,2023-12-03,12,2132.35
P004246,Health,Central,41,56.81,2022-03-19,2023-03-14,12,2394.68
P004247,Home,East,46,43.02,2021-03-12,2021-09-08,6,653.03
P004248,Home,South,33,41.58,2022-03-08,2022-09-04,6,710.96
P004249,Auto,South,31,44.11,2019-03-08,2020-03-02,12,928.68
P004250,Auto,Central,67,27.47,2020-01-08,2021-01-02,12,811.25
P004251,Auto,East,18,50.6,2022-05-18,2023-05-13,12,1151.81
P004252,Home,North,29,61.75,2020-10-13,2021-04-11,6,754.51
P004253,Auto,Central,67,40.8,2022-06-06,2023-06-01,12,777.84
P004254,Auto,South,54,37.89,2020-03-28,2021-03-23,12,743.16
P004255,Life,South,40,72.74,2022-08-02,2023-01-29,6,362.01
P004256,Auto,South,63,28.6,2022-03-04,2023-02-27,12,825.27
P004257,Auto,Central,51,18.98,2019-08-02,2020-07-27,12,662.94
P004258,Auto,West,48,32.71,2021-10-13,2022-10-08,12,749.33
P004259,Life,West,48,26.89,2019-10-16,2020-10-10,12,451.17
P004260,Auto,West,51,55.79,2020-11-09,2021-11-04,12,1219.67
P004261,Home,East,52,44.59,2019-06-09,2019-12-06,6,835.12
P004262,Home,Central,77,46.7,2020-05-02,2021-04-27,12,1477.97
P004263,Home,South,42,67.29,2020-12-11,2021-12-06,12,1329.57
P004264,Home,East,42,39.63,2020-10-16,2021-10-11,12,1352.38
P004265,Life,West,26,61.63,2019-12-10,2020-12-04,12,778.8
P004266,Auto,North,44,72.67,2022-07-26,2023-07-21,12,1300.61
P004267,Auto,East,72,43.17,2019-07-01,2020-06-25,12,984.74
P004268,Auto,East,59,61.06,2022-12-22,2023-06-20,6,586.58
P004269,Auto,Central,36,46.37,2022-10-04,2023-09-29,12,838.35
P004270,Auto,East,45,63.86,2022-08-01,2023-07-27,12,1062.96
P004271,Auto,Central,25,26.43,2020-11-18,2021-11-13,12,694.13
P004272,Home,North,30,25.32,2021-07-03,2022-06-28,12,1168.24
P004273,Home,South,47,44.13,2019-01-24,2019-07-23,6,643.77
P004274,Auto,South,37,36.67,2020-06-27,2021-06-22,12,878.34
P004275,Life,West,29,42.25,2020-03-05,2021-02-28,12,584.09
P004276,Auto,West,52,46.71,2020-05-26,2021-05-21,12,1112.88
P004277,Auto,North,43,60.8,2022-11-20,2023-11-15,12,1124.89
P004278,Home,South,21,43.89,2019-05-19,2020-05-13,12,1146.11
P004279,Auto,West,18,37.64,2020-12-18,2021-06-16,6,453.39
P004280,Auto,East,36,44.73,2020-06-09,2021-06-04,12,1137.04
P004281,Home,Central,21,38.46,2019-08-10,2020-02-06,6,692.17
P004282,Health,West,18,35.99,2019-01-03,2019-12-29,12,1915.89
P004283,Life,North,61,25.8,2019-04-09,2019-10-06,6,197.76
P004284,Auto,South,43,51.04,2021-03-01,2021-08-28,6,458.0
P004285,Life,North,41,41.47,2021-06-16,2022-06-11,12,673.42
P004286,Life,Central,42,64.49,2021-05-09,2022-05-04,12,709.66
P004287,Home,Central,27,28.29,2019-12-07,2020-12-01,12,1035.72
P004288,Life,North,51,41.87,2021-04-27,2022-04-22,12,555.09
P004289,Home,West,43,77.19,2021-10-06,2022-10-01,12,1926.37
P004290,Auto,West,33,35.91,2021-02-14,2022-02-09,12,961.18
P004291,Home,South,35,46.45,2020-12-20,2021-12-15,12,1290.41
P004292,Home,South,26,31.76,2022-01-23,2022-07-22,6,655.01
P004293,Home,East,38,29.77,2021-02-07,2022-02-02,12,1149.73
P004294,Home,East,41,73.21,2019-07-27,2020-07-21,12,2149.26
P004295,Health,South,38,52.57,2021-09-08,2022-09-03,12,2984.96
P004296,Health,East,45,52.01,2022-03-29,2022-09-25,6,1291.01
P004297,Life,North,43,24.56,2022-08-26,2023-02-22,6,210.26
P004298,Life,West,48,55.38,2022-11-08,2023-05-07,6,334.88
P004299,Health,East,59,67.36,2020-04-06,2021-04-01,12,2992.17
P004300,Auto,East,53,67.24,2019-11-30,2020-11-24,12,1006.9
P004301,Auto,North,59,60.02,2021-07-13,2022-01-09,6,647.08
P004302,Home,Central,32,33.06,2019-05-31,2020-05-25,12,1224.45
P004303,Life,South,37,54.7,2019-03-10,2020-03-04,12,583.46
P004304,Home,North,54,60.01,2020-08-26,2021-08-21,12,1332.8
P004305,Life,Central,55,23.08,2019-02-11,2020-02-06,12,324.62
P004306,Auto,North,34,33.18,2020-10-14,2021-04-12,6,429.83
P004307,Auto,West,54,63.32,2020-06-18,2021-06-13,12,1088.05
P004308,Life,North,30,63.14,2019-08-03,2020-07-28,12,690.64
P004309,Auto,North,52,26.77,2019-06-01,2020-05-26,12,756.45
P004310,Auto,West,44,61.93,2020-12-01,2021-11-26,12,1084.17
P004311,Auto,South,24,51.43,2019-12-15,2020-06-12,6,536.38
P004312,Auto,Central,38,61.72,2021-02-07,2022-02-02,12,1151.51
P004313,Life,East,77,40.48,2019-11-26,2020-05-24,6,274.47
P004314,Auto,South,48,59.68,2019-06-03,2020-05-28,12,940.62
P004315,Home,North,79,62.66,2022-01-25,2023-01-20,12,1586.24
P004316,Auto,East,23,44.73,2019-07-10,2020-01-06,6,496.6
P004317,Life,West,56,50.27,2020-11-23,2021-11-18,12,584.26
P004318,Auto,South,18,40.27,2022-05-01,2022-10-28,6,494.85
P004319,Home,Central,44,74.77,2022-06-10,2023-06-05,12,2402.44
P004320,Life,South,54,48.2,2021-09-15,2022-09-10,12,651.64
P004321,Auto,South,57,36.17,2022-12-13,2023-12-08,12,958.55
P004322,Life,East,33,39.26,2019-03-05,2020-02-28,12,583.69
P004323,Home,West,60,51.9,2021-06-02,2022-05-28,12,1452.23
P004324,Home,West,36,61.3,2022-08-31,2023-08-26,12,1737.49
P004325,Auto,South,42,29.96,2019-12-04,2020-11-28,12,912.44
P004326,Health,West,38,77.71,2022-05-28,2023-05-23,12,3156.89
P004327,Life,East,27,54.63,2021-06-08,2021-12-05,6,295.58
P004328,Auto,East,68,57.0,2019-11-18,2020-11-12,12,961.05
P004329,Auto,Central,45,48.54,2019-04-20,2019-10-17,6,480.55
P004330,Life,West,61,50.29,2019-07-27,2020-07-21,12,564.24
P004331,Home,Central,60,47.78,2020-11-09,2021-05-08,6,852.23
P004332,Life,North,30,65.27,2020-02-25,2020-08-23,6,377.76
P004333,Home,East,63,49.88,2020-01-25,2021-01-19,12,1643.39
P004334,Life,South,52,61.51,2021-04-18,2022-04-13,12,690.08
P004335,Auto,East,29,43.49,2022-11-28,2023-11-23,12,816.77
P004336,Auto,North,51,52.93,2022-02-08,2022-08-07,6,449.81
P004337,Home,South,29,37.94,2022-01-11,2023-01-06,12,1166.43
P004338,Health,West,69,68.25,2020-06-27,2021-06-22,12,3153.41
P004339,Auto,West,57,37.49,2022-09-14,2023-09-09,12,894.06
P004340,Home,East,43,45.13,2020-07-30,2021-01-26,6,748.77
P004341,Home,South,63,45.28,2020-09-01,2021-08-27,12,1204.39
P004342,Home,South,21,44.69,2020-05-01,2020-10-28,6,702.18
P004343,Life,Central,33,60.84,2019-07-16,2020-07-10,12,633.83
P004344,Life,North,41,45.25,2019-04-12,2020-04-06,12,613.04
P004345,Auto,West,78,70.91,2021-03-15,2022-03-10,12,1310.85
P004346,Health,East,28,37.72,2022-03-16,2023-03-11,12,1881.74
P004347,Life,South,19,52.54,2022-01-30,2023-01-25,12,706.4
P004348,Life,West,23,38.36,2021-10-02,2022-09-27,12,663.46
P004349,Home,East,58,56.31,2019-11-11,2020-11-05,12,1748.29
P004350,Life,West,36,49.76,2019-04-22,2020-04-16,12,613.05
P004351,Auto,East,42,47.67,2021-01-08,2022-01-03,12,941.27
P004352,Auto,West,56,67.83,2019-01-08,2020-01-03,12,1188.58
P004353,Life,Central,42,40.18,2021-05-25,2022-05-20,12,509.41
P004354,Auto,North,48,58.8,2019-06-29,2020-06-23,12,1133.51
P004355,Auto,West,53,38.47,2020-08-26,2021-08-21,12,763.55
P004356,Life,North,38,51.69,2022-09-17,2023-09-12,12,517.17
P004357,Life,West,42,32.07,2022-07-04,2022-12-31,6,250.65
P004358,Auto,South,48,40.06,2022-05-14,2023-05-09,12,882.59
P004359,Life,Central,58,48.77,2021-09-10,2022-09-05,12,580.6
P004360,Home,Central,33,77.22,2020-02-13,2020-08-11,6,867.35
P004361,Home,North,18,51.51,2019-07-18,2020-01-14,6,785.71
P004362,Life,South,55,74.82,2019-02-22,2020-02-17,12,730.83
P004363,Home,East,58,53.3,2020-02-28,2021-02-22,12,1537.73
P004364,Auto,Central,48,44.19,2019-12-16,2020-12-10,12,1094.47
P004365,Auto,South,49,73.09,2022-07-31,2023-01-27,6,680.12
P004366,Home,South,36,56.56,2020-08-20,2021-08-15,12,1396.54
P004367,Home,North,52,40.36,2019-06-17,2019-12-14,6,578.69
P004368,Life,South,57,57.06,2021-08-27,2022-08-22,12,688.24
P004369,Life,South,45,45.61,2019-08-25,2020-02-21,6,255.32
P004370,Home,East,82,20.16,2020-09-23,2021-03-22,6,385.07
P004371,Life,North,21,64.04,2021-03-25,2021-09-21,6,384.59
P004372,Auto,North,47,66.42,2021-08-22,2022-08-17,12,1235.46
P004373,Auto,South,27,77.57,2021-09-28,2022-03-27,6,695.4
P004374,Life,East,58,56.33,2022-09-15,2023-09-10,12,690.16
P004375,Auto,West,21,46.27,2020-06-26,2021-06-21,12,949.0
P004376,Auto,Central,24,62.52,2019-07-06,2020-06-30,12,1074.07
P004377,Home,North,35,62.75,2022-08-07,2023-08-02,12,1818.77
P004378,Home,East,48,74.57,2022-01-19,2023-01-14,12,2239.4
P004379,Life,East,36,49.33,2021-03-04,2021-08-31,6,294.45
P004380,Auto,South,36,47.52,2020-01-14,2021-01-08,12,871.2
P004381,Auto,Central,42,39.27,2021-01-29,2021-07-28,6,386.17
P004382,Auto,North,41,58.06,2021-02-20,2021-08-19,6,500.83
P004383,Home,West,67,26.78,2021-01-26,2022-01-21,12,1103.96
P004384,Auto,South,55,61.64,2020-01-18,2021-01-12,12,895.83
P004385,Home,North,40,58.82,2021-07-01,2022-06-26,12,1731.61
P004386,Life,North,76,58.78,2019-04-02,2020-03-27,12,735.33
P004387,Health,East,52,52.07,2020-06-23,2021-06-18,12,2101.41
P004388,Auto,Central,30,72.99,2021-06-19,2021-12-16,6,575.47
P004389,Home,West,48,63.08,2021-08-10,2022-02-06,6,874.63
P004390,Home,Central,53,40.89,2020-06-23,2020-12-20,6,658.43
P004391,Health,East,34,41.16,2020-04-08,2020-10-05,6,1175.46
P004392,Health,West,29,36.8,2020-07-04,2021-06-29,12,2074.3
P004393,Auto,West,46,58.27,2022-03-01,2023-02-24,12,1238.27
P004394,Life,South,39,35.0,2019-05-07,2019-11-03,6,248.02
P004395,Auto,West,67,66.25,2019-11-06,2020-10-31,12,1077.53
P004396,Auto,North,56,69.84,2022-11-27,2023-11-22,12,1106.42
P004397,Auto,Central,35,36.81,2022-09-28,2023-03-27,6,451.81
P004398,Home,Central,51,47.22,2019-07-18,2020-01-14,6,727.13
P004399,Home,South,64,50.25,2019-06-25,2019-12-22,6,799.92
P004400,Auto,West,24,63.26,2022-09-30,2023-03-29,6,615.09
P004401,Home,East,29,74.14,2020-12-05,2021-06-03,6,771.89
P004402,Auto,North,44,24.72,2022-01-13,2023-01-08,12,617.22
P004403,Home,South,45,45.23,2021-04-27,2021-10-24,6,634.9
P004404,Auto,West,44,46.01,2022-04-22,2023-04-17,12,874.42
P004405,Auto,East,40,28.99,2020-04-10,2021-04-05,12,716.44
P004406,Home,West,40,42.72,2022-02-07,2023-02-02,12,1505.74
P004407,Auto,South,50,56.42,2019-05-05,2020-04-29,12,1206.12
P004408,Home,East,62,45.82,2021-03-03,2021-08-30,6,691.52
P004409,Auto,East,37,26.83,2021-12-06,2022-12-01,12,703.82
P004410,Home,East,81,93.11,2021-05-07,2022-05-02,12,2115.42
P004411,Auto,East,74,53.99,2022-01-01,2022-06-30,6,528.61
P004412,Home,West,64,51.68,2022-11-08,2023-05-07,6,780.62
P004413,Life,East,54,33.53,2021-08-30,2022-08-25,12,541.92
P004414,Auto,West,75,53.91,2022-03-18,2023-03-13,12,1130.51
P004415,Home,East,40,47.54,2020-04-27,2021-04-22,12,1120.6
P004416,Auto,East,32,21.67,2021-09-02,2022-08-28,12,649.97
P004417,Home,South,37,33.95,2020-09-04,2021-08-30,12,1378.73
P004418,Auto,West,29,61.92,2019-06-11,2019-12-08,6,546.48
P004419,Home,West,46,79.16,2021-03-19,2022-03-14,12,2255.56
P004420,Home,Central,49,55.51,2019-03-13,2019-09-09,6,775.09
P004421,Health,South,48,66.55,2021-10-25,2022-04-23,6,1524.46
P004422,Home,West,44,47.66,2022-03-15,2023-03-10,12,1292.13
P004423,Home,South,46,48.7,2021-11-24,2022-11-19,12,1314.28
P004424,Home,South,71,66.36,2022-03-16,2023-03-11,12,1924.67
P004425,Health,South,54,74.94,2022-10-19,2023-10-14,12,3534.63
P004426,Life,North,58,69.52,2022-06-24,2023-06-19,12,773.44
P004427,Auto,West,47,34.0,2019-10-29,2020-04-26,6,354.41
P004428,Life,South,20,49.0,2019-09-04,2020-03-02,6,310.1
P004429,Home,North,18,54.16,2021-07-08,2022-01-04,6,886.44
P004430,Life,North,76,46.1,2019-12-21,2020-12-15,12,699.58
P004431,Life,East,37,55.82,2019-12-09,2020-12-03,12,647.47
P004432,Auto,East,35,62.31,2020-03-09,2021-03-04,12,957.21
P004433,Life,West,48,65.04,2020-01-30,2021-01-24,12,799.8
P004434,Auto,East,53,75.29,2019-09-16,2020-09-10,12,1267.51
P004435,Auto,West,55,45.06,2019-03-29,2019-09-25,6,514.72
P004436,Auto,North,71,29.54,2021-05-17,2021-11-13,6,387.84
P004437,Life,North,67,55.37,2019-06-10,2020-06-04,12,606.5
P004438,Auto,West,32,78.26,2022-10-31,2023-10-26,12,1346.92
P004439,Auto,East,59,42.85,2021-06-10,2022-06-05,12,1033.81
P004440,Life,East,39,60.3,2020-02-18,2020-08-16,6,345.89
P004441,Auto,West,42,60.44,2022-07-08,2023-07-03,12,1008.84
P004442,Auto,Central,28,52.87,2019-10-30,2020-10-24,12,870.1
P004443,Auto,East,19,50.1,2022-05-03,2022-10-30,6,461.95
P004444,Auto,South,44,36.15,2020-06-12,2021-06-07,12,799.6
P004445,Home,East,30,15.78,2020-10-16,2021-10-11,12,956.53
P004446,Auto,Central,58,33.32,2019-05-18,2020-05-12,12,710.19
P004447,Health,North,40,44.15,2019-06-28,2019-12-25,6,1342.83
P004448,Life,North,49,66.46,2021-03-05,2022-02-28,12,648.37
P004449,Auto,North,65,48.45,2022-02-13,2023-02-08,12,1210.21
P004450,Auto,East,22,42.21,2021-03-24,2022-03-19,12,1062.94
P004451,Home,North,34,36.64,2022-02-04,2023-01-30,12,1277.3
P004452,Home,Central,47,59.85,2020-10-29,2021-10-24,12,1400.93
P004453,Auto,Central,49,70.38,2020-07-19,2021-07-14,12,1237.66
P004454,Auto,East,61,65.95,2021-11-30,2022-11-25,12,1145.31
P004455,Life,South,58,59.09,2021-07-27,2022-07-22,12,604.84
P004456,Auto,East,46,27.87,2019-01-26,2019-07-25,6,377.91
P004457,Auto,North,49,44.72,2022-12-05,2023-11-30,12,859.49
P004458,Life,East,49,79.21,2022-06-30,2022-12-27,6,391.87
P004459,Home,Central,22,66.83,2022-04-18,2023-04-13,12,1766.22
P004460,Auto,East,42,26.94,2021-12-06,2022-12-01,12,681.7
P004461,Home,East,48,49.17,2021-05-09,2022-05-04,12,1793.68
P004462,Auto,South,51,55.45,2019-08-19,2020-08-13,12,1008.32
P004463,Life,Central,31,38.57,2021-04-28,2022-04-23,12,563.05
P004464,Home,West,25,15.36,2019-11-03,2020-05-01,6,444.62
P004465,Life,West,41,51.48,2019-10-31,2020-10-25,12,658.54
P004466,Health,Central,74,38.18,2022-03-06,2023-03-01,12,2237.46
P004467,Health,West,32,38.24,2022-04-19,2022-10-16,6,1168.22
P004468,Health,North,62,44.68,2022-04-08,2022-10-05,6,1201.38
P004469,Home,West,68,47.99,2019-07-25,2020-07-19,12,1496.74
P004470,Auto,North,45,49.86,2019-08-05,2020-07-30,12,1004.16
P004471,Home,Central,34,36.74,2022-02-26,2023-02-21,12,1243.86
P004472,Home,West,52,46.7,2019-07-26,2020-07-20,12,1309.25
P004473,Life,West,47,23.64,2020-08-08,2021-02-04,6,212.35
P004474,Auto,North,32,54.67,2022-01-01,2022-12-27,12,1081.52
P004475,Health,North,35,7.16,2020-12-05,2021-11-30,12,1263.65
P004476,Life,East,51,45.66,2021-04-21,2022-04-16,12,603.13
P004477,Health,South,59,63.79,2020-06-24,2021-06-19,12,2845.82
