investment_id,fund_id,investor_class,investor_id,call_date,investment_amount
INV003103,FUND027,ClassA,CA_2878,2020-02-02,439782
INV003104,FUND027,ClassA,CA_1415,2022-04-06,209427
INV003105,FUND027,ClassA,CA_4227,2021-03-13,237905
INV003106,FUND027,ClassA,CA_5186,2020-08-26,259414
INV003107,FUND027,ClassA,CA_5186,2023-06-13,416636
INV003108,FUND027,ClassA,CA_5186,2021-08-18,57405
INV003109,FUND027,ClassA,CA_7794,2024-09-05,319197
INV003110,FUND027,ClassA,CA_7794,2022-04-14,331520
INV003111,FUND027,ClassA,CA_5186,2021-11-14,98675
INV003112,FUND027,ClassA,CA_7794,2023-12-30,275183
INV003113,FUND027,ClassA,CA_4227,2020-02-09,110878
INV003114,FUND027,ClassA,CA_7794,2024-04-03,233765
INV003115,FUND027,ClassA,CA_2878,2020-07-21,139670
INV003116,FUND027,ClassB,CB_9044,2020-11-05,1106443
INV003117,FUND027,ClassB,CB_9044,2023-05-23,338517
INV003118,FUND027,ClassB,CB_9118,2021-10-04,817275
INV003119,FUND027,ClassB,CB_5467,2021-03-26,1542769
INV003120,FUND027,ClassB,CB_5467,2020-03-23,1263320
INV003121,FUND027,ClassB,CB_5467,2024-06-08,1472069
INV003122,FUND027,ClassB,CB_5467,2020-11-07,632802
INV003123,FUND027,ClassB,CB_9044,2024-07-14,606541
INV003124,FUND027,ClassB,CB_9118,2020-02-15,289445
INV003125,FUND027,ClassB,CB_5467,2022-06-02,1724875
INV003126,FUND027,ClassB,CB_5467,2021-07-26,1217714
INV003127,FUND027,ClassB,CB_5467,2022-05-28,1078514
INV003128,FUND027,ClassB,CB_9044,2023-05-23,1587954
INV003129,FUND027,ClassB,CB_5467,2023-02-17,558843
INV003130,FUND027,ClassB,CB_9044,2021-07-23,1057684
INV003131,FUND027,ClassB,CB_9044,2021-12-14,1844609
INV003132,FUND027,ClassB,CB_9118,2020-12-07,1137260
INV003133,FUND027,ClassB,CB_5467,2024-04-26,1045032
INV003134,FUND027,ClassB,CB_9118,2020-03-17,1208539
INV003135,FUND027,ClassB,CB_9044,2024-08-10,924469
INV003136,FUND027,ClassB,CB_9118,2023-11-19,536582
INV003137,FUND027,ClassB,CB_9044,2023-07-11,1994621
INV003138,FUND027,ClassB,CB_5467,2022-07-05,236013
INV003139,FUND027,ClassB,CB_9044,2020-07-08,314281
INV003140,FUND027,ClassB,CB_5467,2021-02-17,962662
INV003141,FUND027,ClassB,CB_9118,2023-11-06,402558
INV003142,FUND027,ClassB,CB_5467,2023-11-13,1662969
INV003143,FUND027,ClassB,CB_9044,2020-09-29,741481
INV003144,FUND027,ClassB,CB_9118,2020-08-20,1024860
INV003145,FUND027,ClassB,CB_5467,2024-06-24,1969199
INV003146,FUND027,ClassB,CB_9044,2022-04-13,847526
INV003147,FUND027,ClassB,CB_5467,2024-10-03,1702031
INV003148,FUND027,ClassB,CB_9118,2023-06-11,1266360
INV003149,FUND027,ClassB,CB_9044,2020-01-09,1906737
INV003150,FUND027,ClassB,CB_9044,2020-09-17,1983265
INV003151,FUND027,ClassB,CB_5467,2024-01-29,1135637
INV003152,FUND027,ClassB,CB_9044,2022-11-30,1932013
INV003153,FUND027,ClassB,CB_9118,2020-05-24,597019
INV003154,FUND027,ClassB,CB_9044,2024-06-09,782654
INV003155,FUND027,ClassB,CB_9044,2020-10-14,1018563
INV003156,FUND027,ClassB,CB_5467,2020-01-23,220531
INV003157,FUND027,ClassB,CB_5467,2024-04-07,658938
INV003158,FUND027,ClassB,CB_9044,2020-08-06,1122324
INV003159,FUND027,ClassB,CB_5467,2023-07-14,1996390
INV003160,FUND027,ClassB,CB_5467,2020-05-26,1637278
INV003161,FUND027,ClassB,CB_9118,2022-05-31,1785446
INV003162,FUND027,ClassB,CB_9118,2022-08-16,1976620
INV003163,FUND027,Institutional,IN_4359,2020-03-06,4911212
INV003164,FUND027,Institutional,IN_2737,2024-04-05,9421742
INV003165,FUND027,Institutional,IN_4274,2024-02-22,5367610
INV003166,FUND027,Institutional,IN_4274,2021-09-27,8278882
INV003167,FUND027,Institutional,IN_2737,2022-12-18,2552849
INV003168,FUND027,Institutional,IN_2737,2022-06-29,4265546
INV003169,FUND027,Institutional,IN_2737,2020-04-19,9711143
INV003170,FUND027,Institutional,IN_4359,2021-04-29,2630733
INV003171,FUND027,Institutional,IN_2737,2022-10-25,3644509
INV003172,FUND027,Institutional,IN_2737,2024-07-24,6888405
INV003173,FUND027,Institutional,IN_2737,2021-10-02,7797538
INV003174,FUND027,Institutional,IN_4359,2022-12-11,4033542
INV003175,FUND027,Institutional,IN_4274,2024-10-06,5187892
INV003176,FUND027,Institutional,IN_2737,2021-11-03,5848630
INV003177,FUND027,Institutional,IN_4274,2022-12-12,3467811
INV003178,FUND027,Institutional,IN_2737,2023-02-27,4178508
INV003179,FUND027,Institutional,IN_4359,2020-08-31,4796721
INV003180,FUND027,Institutional,IN_2737,2020-05-25,1176088
INV003181,FUND027,Institutional,IN_2737,2020-06-26,7492186
INV003182,FUND027,Institutional,IN_2737,2021-11-21,8402685
INV003183,FUND027,Institutional,IN_2737,2024-06-09,1582902
INV003184,FUND027,Institutional,IN_4359,2021-07-27,7942821
INV003185,FUND027,Institutional,IN_2737,2023-06-26,9155164
INV003186,FUND027,Institutional,IN_4359,2024-10-29,3440225
INV003187,FUND027,Institutional,IN_2737,2024-04-16,5248403
INV003188,FUND027,Institutional,IN_4359,2023-02-23,1168420
INV003189,FUND027,Institutional,IN_4274,2024-02-20,9207245
INV003190,FUND027,Institutional,IN_4359,2020-02-06,6635762
INV003191,FUND027,Institutional,IN_2737,2021-08-15,5731988
INV003192,FUND027,Institutional,IN_4359,2023-03-24,9971866
INV003193,FUND027,Institutional,IN_2737,2022-05-14,1836031
INV003194,FUND027,Institutional,IN_4274,2023-08-16,6640056
INV003195,FUND027,Institutional,IN_4274,2021-04-08,9893049
INV003196,FUND027,Institutional,IN_4359,2022-04-03,8450569
INV003197,FUND027,Institutional,IN_4359,2021-12-23,6770414
INV003198,FUND027,Institutional,IN_4274,2020-10-01,8891936
INV003199,FUND027,Institutional,IN_4274,2023-12-05,5535889
INV003200,FUND028,ClassA,CA_3460,2023-09-22,342600
INV003201,FUND028,ClassA,CA_4189,2023-07-03,69275
INV003202,FUND028,ClassA,CA_3460,2022-06-24,337925
INV003203,FUND028,ClassA,CA_1716,2020-09-18,434890
INV003204,FUND028,ClassA,CA_4189,2022-12-30,472586
INV003205,FUND028,ClassA,CA_3460,2022-12-06,192095
INV003206,FUND028,ClassA,CA_4189,2021-11-24,162601
INV003207,FUND028,ClassA,CA_1716,2024-11-04,373599
INV003208,FUND028,ClassA,CA_4189,2024-12-29,252784
INV003209,FUND028,ClassA,CA_1716,2023-12-23,187191
INV003210,FUND028,ClassA,CA_7156,2023-05-16,146499
INV003211,FUND028,ClassA,CA_3460,2022-09-18,192469
INV003212,FUND028,ClassA,CA_7156,2020-06-29,325107
INV003213,FUND028,ClassA,CA_4189,2021-09-12,341583
INV003214,FUND028,ClassA,CA_7156,2022-03-07,264232
INV003215,FUND028,ClassA,CA_4189,2023-06-28,414690
INV003216,FUND028,ClassA,CA_1716,2023-10-23,362627
INV003217,FUND028,ClassA,CA_7156,2020-07-07,152824
INV003218,FUND028,ClassA,CA_4189,2021-11-23,170915
INV003219,FUND028,ClassA,CA_4189,2020-12-24,380425
INV003220,FUND028,ClassA,CA_1716,2023-03-15,461049
INV003221,FUND028,ClassA,CA_7156,2021-08-02,200579
INV003222,FUND028,ClassA,CA_3460,2024-03-29,84521
INV003223,FUND028,ClassA,CA_7156,2020-12-22,332732
INV003224,FUND028,ClassA,CA_1716,2023-08-22,281823
INV003225,FUND028,ClassA,CA_3460,2021-06-13,390813
INV003226,FUND028,ClassA,CA_4189,2024-09-13,143240
INV003227,FUND028,ClassA,CA_4189,2021-05-15,257634
INV003228,FUND028,ClassA,CA_7156,2023-07-22,375297
INV003229,FUND028,ClassA,CA_4189,2023-08-27,95139
INV003230,FUND028,ClassA,CA_3460,2023-12-15,361756
INV003231,FUND028,ClassA,CA_3460,2020-06-12,409621
INV003232,FUND028,ClassA,CA_7156,2020-01-07,395094
INV003233,FUND028,ClassA,CA_1716,2023-06-23,80270
INV003234,FUND028,ClassA,CA_4189,2020-12-20,278075
INV003235,FUND028,ClassA,CA_3460,2021-03-16,472232
INV003236,FUND028,ClassA,CA_4189,2024-12-27,463878
INV003237,FUND028,ClassA,CA_3460,2021-02-20,71069
INV003238,FUND028,ClassA,CA_7156,2023-05-08,346274
INV003239,FUND028,ClassA,CA_4189,2024-04-17,140802
INV003240,FUND028,ClassA,CA_4189,2022-01-08,101544
INV003241,FUND028,ClassA,CA_7156,2022-01-02,388232
INV003242,FUND028,ClassB,CB_8773,2021-10-15,1045131
INV003243,FUND028,ClassB,CB_6287,2023-06-05,1916299
INV003244,FUND028,ClassB,CB_6287,2024-02-13,1571965
INV003245,FUND028,ClassB,CB_4993,2022-01-26,227192
INV003246,FUND028,ClassB,CB_3306,2021-02-02,1063084
INV003247,FUND028,ClassB,CB_8773,2022-11-30,1326365
INV003248,FUND028,ClassB,CB_6287,2020-11-07,1494937
INV003249,FUND028,ClassB,CB_3306,2020-02-13,1819909
INV003250,FUND028,ClassB,CB_3306,2021-03-06,808369
INV003251,FUND028,ClassB,CB_8773,2024-12-15,356811
INV003252,FUND028,ClassB,CB_6287,2023-04-14,1690590
INV003253,FUND028,ClassB,CB_4993,2021-04-26,1618745
INV003254,FUND028,ClassB,CB_3306,2023-07-31,1739505
INV003255,FUND028,ClassB,CB_4993,2023-09-04,1353872
INV003256,FUND028,ClassB,CB_3306,2024-06-18,1564083
INV003257,FUND028,ClassB,CB_3306,2024-10-06,435584
INV003258,FUND028,ClassB,CB_8773,2020-11-12,978126
INV003259,FUND028,ClassB,CB_3306,2021-11-11,1440938
INV003260,FUND028,ClassB,CB_8773,2022-03-26,201428
INV003261,FUND028,ClassB,CB_4993,2020-12-01,1121765
INV003262,FUND028,ClassB,CB_6287,2020-04-11,454299
INV003263,FUND028,ClassB,CB_3306,2020-04-27,331554
INV003264,FUND028,ClassB,CB_6287,2023-08-10,902493
INV003265,FUND028,ClassB,CB_8773,2023-01-01,1569049
INV003266,FUND028,ClassB,CB_8773,2021-04-03,1216022
INV003267,FUND028,ClassB,CB_4993,2020-01-15,1021402
INV003268,FUND028,ClassB,CB_6287,2022-12-22,1931365
INV003269,FUND028,ClassB,CB_3306,2024-11-11,262577
INV003270,FUND028,ClassB,CB_4993,2020-02-09,1728713
INV003271,FUND028,ClassB,CB_4993,2024-05-22,341125
INV003272,FUND028,ClassB,CB_8773,2022-11-08,754273
INV003273,FUND028,ClassB,CB_8773,2023-02-11,651255
INV003274,FUND028,ClassB,CB_4993,2023-08-25,629928
INV003275,FUND028,ClassB,CB_8773,2024-12-27,1625918
INV003276,FUND028,ClassB,CB_8773,2021-12-06,875110
INV003277,FUND028,ClassB,CB_3306,2024-01-13,1052036
INV003278,FUND028,ClassB,CB_6287,2020-06-08,1931838
INV003279,FUND028,ClassB,CB_6287,2020-12-31,813140
INV003280,FUND028,ClassB,CB_3306,2022-12-18,1272333
INV003281,FUND028,Institutional,IN_5657,2021-11-19,3782234
INV003282,FUND028,Institutional,IN_6795,2022-08-14,4549858
INV003283,FUND028,Institutional,IN_3346,2022-05-16,3201414
INV003284,FUND028,Institutional,IN_1275,2020-12-18,2684183
INV003285,FUND028,Institutional,IN_5657,2022-08-27,7954783
INV003286,FUND028,Institutional,IN_3346,2023-05-30,9443465
INV003287,FUND028,Institutional,IN_1275,2023-02-01,5460060
INV003288,FUND028,Institutional,IN_1275,2024-04-20,9882919
INV003289,FUND028,Institutional,IN_5657,2021-04-06,2175840
INV003290,FUND028,Institutional,IN_3346,2022-05-26,4452601
INV003291,FUND028,Institutional,IN_3208,2020-01-15,6830440
INV003292,FUND028,Institutional,IN_5657,2024-12-18,7608614
INV003293,FUND028,Institutional,IN_1275,2023-08-03,8730376
INV003294,FUND028,Institutional,IN_5657,2021-03-15,3963828
INV003295,FUND028,Institutional,IN_2928,2022-08-22,7957974
INV003296,FUND028,Institutional,IN_2928,2020-07-06,6492662
INV003297,FUND028,Institutional,IN_3208,2022-08-16,7179396
INV003298,FUND028,Institutional,IN_6795,2021-11-24,2774902
INV003299,FUND028,Institutional,IN_1275,2020-01-12,7754966
INV003300,FUND028,Institutional,IN_3208,2023-06-09,4601940
INV003301,FUND028,Institutional,IN_5657,2020-03-11,2197080
INV003302,FUND028,Institutional,IN_1275,2021-06-16,2226097
INV003303,FUND028,Institutional,IN_5657,2024-06-04,6025071
INV003304,FUND028,Institutional,IN_3208,2024-06-25,8258922
INV003305,FUND028,Institutional,IN_2928,2023-04-15,8739070
INV003306,FUND028,Institutional,IN_2928,2022-06-05,5377900
INV003307,FUND028,Institutional,IN_3346,2021-03-05,3506208
INV003308,FUND028,Institutional,IN_1275,2021-06-14,5420532
INV003309,FUND028,Institutional,IN_1275,2024-07-06,6029392
INV003310,FUND028,Institutional,IN_2928,2023-06-28,2452409
INV003311,FUND028,Institutional,IN_6795,2021-02-19,3828254
INV003312,FUND028,Institutional,IN_1275,2021-07-08,1023061
INV003313,FUND028,Institutional,IN_3346,2020-06-27,1109878
INV003314,FUND028,Institutional,IN_1275,2022-05-24,4164811
INV003315,FUND028,Institutional,IN_1275,2020-02-04,2671385
INV003316,FUND028,Institutional,IN_2928,2022-07-11,9875771
INV003317,FUND028,Institutional,IN_3208,2020-08-18,7208689
INV003318,FUND028,Institutional,IN_2928,2020-10-11,7158924
INV003319,FUND028,Institutional,IN_5657,2024-11-17,2253556
INV003320,FUND028,Institutional,IN_1275,2024-04-15,3654122
INV003321,FUND028,Institutional,IN_3208,2023-04-17,1123381
INV003322,FUND028,Institutional,IN_3208,2020-05-28,9076810
INV003323,FUND028,Institutional,IN_3208,2022-09-19,2509035
INV003324,FUND028,Institutional,IN_2928,2020-10-07,5477737
INV003325,FUND029,ClassA,CA_3900,2020-01-22,271266
INV003326,FUND029,ClassA,CA_7395,2022-10-23,129284
INV003327,FUND029,ClassA,CA_3900,2022-11-20,76890
INV003328,FUND029,ClassA,CA_3900,2023-06-11,350533
INV003329,FUND029,ClassA,CA_3494,2023-03-06,156325
INV003330,FUND029,ClassA,CA_5154,2022-12-07,268698
INV003331,FUND029,ClassA,CA_5154,2023-11-01,469040
INV003332,FUND029,ClassA,CA_5154,2024-09-05,268465
INV003333,FUND029,ClassA,CA_9452,2021-06-11,105743
INV003334,FUND029,ClassA,CA_5667,2021-01-15,385587
INV003335,FUND029,ClassA,CA_5154,2020-03-19,309492
INV003336,FUND029,ClassA,CA_5667,2024-04-25,432283
INV003337,FUND029,ClassA,CA_5667,2021-01-20,321410
INV003338,FUND029,ClassA,CA_9452,2022-04-26,206636
INV003339,FUND029,ClassA,CA_3494,2022-08-10,386833
INV003340,FUND029,ClassA,CA_9452,2021-11-15,114993
INV003341,FUND029,ClassA,CA_3494,2022-07-02,142808
INV003342,FUND029,ClassA,CA_5154,2020-03-07,427182
INV003343,FUND029,ClassA,CA_7395,2021-11-02,139500
INV003344,FUND029,ClassA,CA_7395,2024-02-13,144997
INV003345,FUND029,ClassA,CA_7395,2023-02-28,138116
INV003346,FUND029,ClassA,CA_3494,2023-10-03,308139
INV003347,FUND029,ClassA,CA_7395,2023-10-25,285381
INV003348,FUND029,ClassA,CA_3494,2022-11-09,473544
INV003349,FUND029,ClassA,CA_3494,2020-10-13,173523
INV003350,FUND029,ClassA,CA_5667,2023-12-01,476257
INV003351,FUND029,ClassA,CA_9452,2021-08-20,213027
INV003352,FUND029,ClassA,CA_9452,2021-10-01,58379
INV003353,FUND029,ClassA,CA_5154,2024-11-01,437303
INV003354,FUND029,ClassA,CA_3900,2024-09-18,128728
INV003355,FUND029,ClassA,CA_9452,2023-05-20,239029
INV003356,FUND029,ClassA,CA_5667,2020-09-23,213209
INV003357,FUND029,ClassA,CA_9452,2024-04-11,274025
INV003358,FUND029,ClassA,CA_5154,2023-10-23,193155
INV003359,FUND029,ClassA,CA_3900,2022-06-03,136015
INV003360,FUND029,ClassA,CA_9452,2022-02-25,213415
INV003361,FUND029,ClassB,CB_4622,2023-10-11,782992
INV003362,FUND029,ClassB,CB_9228,2022-07-14,1029678
INV003363,FUND029,ClassB,CB_7951,2024-01-09,880905
INV003364,FUND029,ClassB,CB_7951,2021-12-25,1724281
INV003365,FUND029,ClassB,CB_3576,2021-11-20,1463346
INV003366,FUND029,ClassB,CB_9228,2023-02-24,1497921
INV003367,FUND029,ClassB,CB_5771,2020-01-25,1452851
INV003368,FUND029,ClassB,CB_5771,2022-02-21,1664542
INV003369,FUND029,ClassB,CB_4622,2022-12-29,1326929
INV003370,FUND029,ClassB,CB_4622,2021-12-30,1463492
INV003371,FUND029,ClassB,CB_7951,2023-12-05,1561274
INV003372,FUND029,ClassB,CB_3576,2021-11-20,1987661
INV003373,FUND029,ClassB,CB_5940,2022-09-01,819146
INV003374,FUND029,ClassB,CB_7951,2020-09-19,1993127
INV003375,FUND029,ClassB,CB_4622,2022-03-18,569878
INV003376,FUND029,ClassB,CB_3576,2023-01-14,1183458
INV003377,FUND029,ClassB,CB_5940,2020-11-15,998996
INV003378,FUND029,ClassB,CB_5771,2022-09-29,1313885
INV003379,FUND029,ClassB,CB_3576,2020-10-18,1929414
INV003380,FUND029,ClassB,CB_9228,2021-07-18,1575484
INV003381,FUND029,ClassB,CB_1576,2024-02-07,477868
INV003382,FUND029,ClassB,CB_9228,2024-05-01,300388
INV003383,FUND029,ClassB,CB_7951,2024-12-19,1299528
INV003384,FUND029,ClassB,CB_1576,2020-06-26,1881108
INV003385,FUND029,ClassB,CB_9228,2021-09-25,511699
INV003386,FUND029,ClassB,CB_3576,2020-03-26,1086994
INV003387,FUND029,ClassB,CB_7951,2024-12-09,526141
INV003388,FUND029,ClassB,CB_9228,2024-12-19,793500
INV003389,FUND029,ClassB,CB_7951,2023-03-25,477170
INV003390,FUND029,ClassB,CB_3576,2024-04-11,1171959
INV003391,FUND029,ClassB,CB_5940,2021-08-08,1747912
INV003392,FUND029,ClassB,CB_9228,2020-07-28,1514565
INV003393,FUND029,ClassB,CB_7951,2024-12-10,496975
INV003394,FUND029,Institutional,IN_6622,2020-05-03,7600788
INV003395,FUND029,Institutional,IN_4237,2021-12-21,6476857
INV003396,FUND029,Institutional,IN_4794,2020-12-23,2589712
INV003397,FUND029,Institutional,IN_4794,2024-09-01,7312605
INV003398,FUND029,Institutional,IN_4237,2021-02-06,4926010
INV003399,FUND029,Institutional,IN_4237,2024-07-27,2721862
INV003400,FUND029,Institutional,IN_4794,2021-07-08,3865295
INV003401,FUND029,Institutional,IN_4237,2024-08-18,7517028
INV003402,FUND029,Institutional,IN_4237,2023-09-10,2674805
INV003403,FUND029,Institutional,IN_4794,2020-11-19,7477706
INV003404,FUND029,Institutional,IN_4794,2024-10-13,8357357
INV003405,FUND029,Institutional,IN_4794,2024-06-25,3919398
INV003406,FUND029,Institutional,IN_6622,2021-04-16,1552818
INV003407,FUND029,Institutional,IN_4794,2022-12-06,2756483
INV003408,FUND029,Institutional,IN_4794,2023-02-03,5336440
INV003409,FUND029,Institutional,IN_4794,2020-09-11,2720612
INV003410,FUND029,Institutional,IN_6622,2023-03-02,8547745
INV003411,FUND029,Institutional,IN_4794,2023-09-09,1456971
INV003412,FUND029,Institutional,IN_4794,2021-06-30,6934604
INV003413,FUND029,Institutional,IN_6622,2020-12-16,2579633
INV003414,FUND029,Institutional,IN_6622,2023-04-23,8444994
INV003415,FUND029,Institutional,IN_4794,2024-08-06,7906652
INV003416,FUND029,Institutional,IN_6622,2023-05-24,7560281
INV003417,FUND029,Institutional,IN_4794,2022-12-21,8024929
INV003418,FUND029,Institutional,IN_4794,2020-05-08,9586590
INV003419,FUND029,Institutional,IN_6622,2022-05-17,3094732
INV003420,FUND029,Institutional,IN_4794,2020-04-25,4689108
INV003421,FUND029,Institutional,IN_6622,2022-03-01,3372667
INV003422,FUND029,Institutional,IN_6622,2020-10-01,9315672
INV003423,FUND029,Institutional,IN_4794,2020-04-20,7220563
INV003424,FUND029,Institutional,IN_4794,2020-08-21,2909260
INV003425,FUND029,Institutional,IN_4794,2022-07-29,6287422
INV003426,FUND029,Institutional,IN_4794,2021-02-11,4641784
INV003427,FUND029,Institutional,IN_4794,2021-08-14,6084844
INV003428,FUND029,Institutional,IN_4794,2021-11-07,6340359
INV003429,FUND029,Institutional,IN_6622,2023-01-10,8207812
INV003430,FUND029,Institutional,IN_4794,2020-08-09,7652963
INV003431,FUND029,Institutional,IN_4794,2024-11-13,2951502
INV003432,FUND029,Institutional,IN_4237,2024-05-04,8674641
INV003433,FUND029,Institutional,IN_4794,2022-03-09,8945200
INV003434,FUND029,Institutional,IN_4237,2022-07-10,6818097
INV003435,FUND029,Institutional,IN_4794,2021-06-21,6406574
INV003436,FUND029,Institutional,IN_4794,2021-09-15,4691328
INV003437,FUND029,Institutional,IN_4237,2021-08-05,8774357
INV003438,FUND029,Institutional,IN_4794,2024-01-16,3904978
INV003439,FUND029,Institutional,IN_4237,2023-12-02,1198496
INV003440,FUND029,Institutional,IN_6622,2020-07-15,1115671
INV003441,FUND029,Institutional,IN_6622,2024-08-10,6537640
INV003442,FUND030,ClassA,CA_1114,2021-09-20,234580
INV003443,FUND030,ClassA,CA_1114,2021-09-24,263235
INV003444,FUND030,ClassA,CA_6213,2021-01-14,469588
INV003445,FUND030,ClassA,CA_1114,2021-07-30,475904
INV003446,FUND030,ClassA,CA_5177,2024-11-04,302036
INV003447,FUND030,ClassA,CA_8173,2024-02-09,98389
INV003448,FUND030,ClassA,CA_5177,2024-05-20,362493
INV003449,FUND030,ClassA,CA_1114,2024-09-12,443409
INV003450,FUND030,ClassA,CA_6213,2020-03-10,293451
INV003451,FUND030,ClassA,CA_1114,2021-10-29,387847
INV003452,FUND030,ClassA,CA_1114,2023-08-04,335930
INV003453,FUND030,ClassA,CA_1114,2021-02-12,450931
INV003454,FUND030,ClassA,CA_5177,2021-08-08,99272
INV003455,FUND030,ClassA,CA_6213,2023-03-11,433513
INV003456,FUND030,ClassA,CA_5177,2020-06-08,105320
INV003457,FUND030,ClassA,CA_8173,2024-09-26,154218
INV003458,FUND030,ClassA,CA_5177,2023-12-28,448677
INV003459,FUND030,ClassA,CA_1114,2020-06-27,95254
INV003460,FUND030,ClassA,CA_5177,2020-10-21,336357
INV003461,FUND030,ClassA,CA_6213,2021-04-02,197666
INV003462,FUND030,ClassA,CA_5177,2022-10-13,346345
INV003463,FUND030,ClassA,CA_6213,2023-06-21,346549
INV003464,FUND030,ClassA,CA_1114,2020-06-26,270663
INV003465,FUND030,ClassA,CA_6213,2023-03-16,265903
INV003466,FUND030,ClassA,CA_1114,2024-12-19,149241
INV003467,FUND030,ClassA,CA_6213,2024-06-18,432943
INV003468,FUND030,ClassA,CA_5177,2024-05-13,77603
INV003469,FUND030,ClassA,CA_6213,2021-04-19,207866
INV003470,FUND030,ClassA,CA_8173,2021-06-30,338767
INV003471,FUND030,ClassA,CA_1114,2024-12-10,469627
INV003472,FUND030,ClassA,CA_1114,2021-06-09,432728
INV003473,FUND030,ClassA,CA_6213,2024-01-11,299835
INV003474,FUND030,ClassA,CA_1114,2020-04-18,234160
INV003475,FUND030,ClassA,CA_8173,2022-07-15,399702
INV003476,FUND030,ClassB,CB_4035,2024-06-14,1085461
INV003477,FUND030,ClassB,CB_4035,2021-05-28,782416
INV003478,FUND030,ClassB,CB_5685,2024-04-11,912130
INV003479,FUND030,ClassB,CB_3097,2024-01-13,333715
INV003480,FUND030,ClassB,CB_2375,2020-01-29,1007770
INV003481,FUND030,ClassB,CB_2534,2024-10-02,766188
INV003482,FUND030,ClassB,CB_4280,2022-03-11,784304
INV003483,FUND030,ClassB,CB_8662,2020-03-22,1619890
INV003484,FUND030,ClassB,CB_4280,2021-01-30,1271080
INV003485,FUND030,ClassB,CB_5685,2021-12-03,1995446
INV003486,FUND030,ClassB,CB_5685,2024-03-21,728871
INV003487,FUND030,ClassB,CB_4280,2021-09-13,721388
INV003488,FUND030,ClassB,CB_4280,2022-04-10,894085
INV003489,FUND030,ClassB,CB_2375,2022-10-05,1095720
INV003490,FUND030,ClassB,CB_5143,2020-11-26,1516647
INV003491,FUND030,ClassB,CB_2534,2020-01-11,655320
INV003492,FUND030,ClassB,CB_8662,2021-01-11,756690
INV003493,FUND030,ClassB,CB_4280,2021-04-13,235722
INV003494,FUND030,ClassB,CB_5143,2021-03-06,283554
INV003495,FUND030,ClassB,CB_8662,2023-05-07,751562
